customer_id,age,gender,state,product_category,season,previous_purchases,purchase_amount_usd,discount_applied,discount_pct,payment_method,shipping_type,review_rating,return_rate,promo_dependency_score,clv_proxy,value_tier,satisfaction_flag,loyal_behavioural,loyal_value_weighted,age_band,high_spend_flag,discount_only_buyer
CUST00173,37,Non-binary,Tennessee,Clothing,Fall,5,60.51,1,20,Debit Card,Express,4.1,0.54,0.733,302.55,Mid,1,0,0,35-44,0,0
CUST00174,47,Male,California,Footwear,Summer,9,182.65,1,10,PayPal,Standard,4.1,0.02,0.617,1643.8500000000001,High,1,0,1,45-54,1,0
CUST00175,28,Female,Texas,Accessories,Summer,1,112.61,1,5,PayPal,Free Shipping,2.3,0.19,0.708,112.61,Low,0,0,0,25-34,1,1
CUST00176,45,Male,Tennessee,Footwear,Summer,1,126.69,1,25,Credit Card,Standard,2.8,0.21,0.942,126.69,Low,0,0,0,45-54,1,1
CUST00177,42,Male,Texas,Accessories,Spring,3,68.74,1,10,Debit Card,Standard,1.0,0.34,0.767,206.21999999999997,Low,0,0,0,35-44,0,1
CUST00178,56,Female,California,Clothing,Winter,4,35.96,0,0,Apple Pay,Express,1.2,0.28,0.15,143.84,Low,0,0,0,55-64,0,0
CUST00179,50,Female,Washington,Outerwear,Winter,4,24.8,1,15,Debit Card,Standard,3.8,0.52,0.675,99.2,Low,0,0,0,45-54,0,1
CUST00180,18,Female,Virginia,Clothing,Summer,2,77.5,0,0,Buy Now Pay Later,Standard,3.8,0.05,0.0,155.0,Low,0,0,0,18-24,0,0
CUST00181,44,Female,Florida,Footwear,Fall,7,84.66,0,0,Credit Card,Express,4.0,0.45,0.0,592.62,High,1,1,0,35-44,0,0
CUST00182,30,Male,Michigan,Clothing,Spring,22,199.88,0,0,Credit Card,Standard,4.0,0.01,0.0,4397.36,High,1,1,1,25-34,1,0
CUST00183,58,Female,Colorado,Clothing,Winter,26,200.58,1,10,Apple Pay,Express,5.0,0.08,0.617,5215.08,High,1,0,1,55-64,1,0
CUST00184,20,Male,California,Accessories,Winter,5,101.3,1,5,Apple Pay,Express,1.1,0.48,0.708,506.5,High,0,0,0,18-24,1,0
CUST00185,56,Female,Michigan,Clothing,Spring,3,83.62,1,5,Buy Now Pay Later,Express,4.1,0.06,0.558,250.86,Mid,1,0,0,55-64,0,0
CUST00186,23,Male,Florida,Accessories,Winter,1,102.04,1,15,PayPal,Overnight,4.0,0.42,0.675,102.04,Low,1,0,0,18-24,1,1
CUST00187,25,Female,New York,Clothing,Summer,19,140.74,0,0,Buy Now Pay Later,Standard,5.0,0.05,0.0,2674.0600000000004,High,1,1,1,25-34,1,0
CUST00188,44,Male,Illinois,Accessories,Fall,5,93.74,0,0,Apple Pay,Standard,1.0,0.29,0.15,468.7,Mid,0,0,0,35-44,1,0
CUST00189,26,Male,New York,Footwear,Summer,3,28.05,0,0,Apple Pay,Free Shipping,4.0,0.27,0.0,84.15,Low,1,0,0,25-34,0,0
CUST00190,54,Female,California,Clothing,Spring,2,134.27,0,0,Debit Card,Free Shipping,3.7,0.28,0.0,268.54,Mid,0,0,0,45-54,1,0
CUST00191,50,Male,California,Outerwear,Winter,3,33.96,1,10,Debit Card,Standard,4.2,0.26,0.617,101.88,Low,1,0,0,45-54,0,1
CUST00192,59,Female,Florida,Clothing,Spring,27,149.67,0,0,Buy Now Pay Later,Express,3.2,0.13,0.0,4041.0899999999997,High,0,1,0,55-64,1,0
CUST00193,61,Male,North Carolina,Clothing,Summer,1,85.07,1,25,Debit Card,Express,1.1,0.27,0.942,85.07,Low,0,0,0,55-64,0,1
CUST00194,41,Male,Washington,Footwear,Winter,27,213.31,1,5,Debit Card,Express,3.1,0.02,0.558,5759.37,High,0,0,0,35-44,1,0
CUST00195,32,Male,Michigan,Accessories,Summer,6,52.77,0,0,Debit Card,Overnight,1.0,0.17,0.15,316.62,Mid,0,0,0,25-34,0,0
CUST00196,49,Male,New York,Accessories,Winter,2,82.96,0,0,Debit Card,Standard,4.7,0.22,0.0,165.92,Low,1,0,0,45-54,0,0
CUST00197,49,Female,New York,Clothing,Spring,1,119.4,0,0,Debit Card,Overnight,3.2,0.25,0.0,119.4,Low,0,0,0,45-54,1,0
CUST00198,41,Male,Texas,Footwear,Winter,7,97.16,0,0,Credit Card,Standard,5.0,0.43,0.0,680.12,High,1,1,0,35-44,1,0
CUST00199,58,Female,Texas,Footwear,Summer,2,102.18,0,0,Apple Pay,Express,2.0,0.39,0.15,204.36,Low,0,0,0,55-64,1,0
CUST00200,29,Female,New York,Clothing,Summer,5,99.74,1,10,Debit Card,Free Shipping,5.0,0.18,0.617,498.7,High,1,0,1,25-34,1,0
CUST00201,56,Male,Ohio,Clothing,Winter,7,69.7,1,5,Debit Card,Express,2.1,0.61,0.708,487.90000000000003,Mid,0,0,0,55-64,0,0
CUST00202,19,Female,Massachusetts,Footwear,Winter,2,46.17,1,10,Credit Card,Standard,4.1,0.24,0.617,92.34,Low,1,0,0,18-24,0,1
CUST00203,20,Female,Michigan,Accessories,Summer,4,48.73,1,15,Credit Card,Free Shipping,2.0,0.33,0.825,194.92,Low,0,0,0,18-24,0,1
CUST00204,54,Female,Texas,Clothing,Winter,17,158.23,0,0,Credit Card,Free Shipping,4.6,0.03,0.0,2689.91,High,1,1,1,45-54,1,0
CUST00205,34,Male,Virginia,Clothing,Spring,7,53.01,1,10,PayPal,Free Shipping,3.1,0.1,0.617,371.07,Mid,0,0,0,25-34,0,0
CUST00206,19,Male,New York,Clothing,Spring,5,63.75,1,15,Credit Card,Express,1.1,0.32,0.825,318.75,Mid,0,0,0,18-24,0,0
CUST00207,19,Female,California,Accessories,Fall,17,195.74,0,0,Apple Pay,Standard,4.7,0.11,0.0,3327.58,High,1,1,1,18-24,1,0
CUST00208,45,Female,Virginia,Footwear,Fall,5,110.52,1,20,Credit Card,Free Shipping,1.0,0.14,0.883,552.6,High,0,0,0,45-54,1,0
CUST00209,40,Female,Arizona,Accessories,Summer,4,32.6,1,30,Credit Card,Express,2.2,0.4,1.0,130.4,Low,0,0,0,35-44,0,1
CUST00210,54,Male,Texas,Accessories,Spring,7,52.6,1,10,Credit Card,Free Shipping,4.2,0.42,0.617,368.2,Mid,1,0,0,45-54,0,0
CUST00211,49,Female,Florida,Outerwear,Winter,2,83.52,0,0,Credit Card,Standard,3.5,0.18,0.0,167.04,Low,0,0,0,45-54,0,0
CUST00212,50,Male,New York,Accessories,Winter,2,39.15,1,20,PayPal,Standard,5.0,0.51,0.733,78.3,Low,1,0,0,45-54,0,1
CUST00213,18,Female,Georgia,Accessories,Fall,13,162.72,0,0,Apple Pay,Free Shipping,4.0,0.13,0.0,2115.36,High,1,1,1,18-24,1,0
CUST00214,36,Male,Florida,Clothing,Winter,5,47.59,1,25,PayPal,Express,2.0,0.41,0.942,237.95000000000002,Mid,0,0,0,35-44,0,0
CUST00215,19,Female,Michigan,Footwear,Winter,2,75.84,0,0,Credit Card,Standard,1.0,0.14,0.15,151.68,Low,0,0,0,18-24,0,0
CUST00216,61,Male,California,Accessories,Summer,2,73.1,1,20,Credit Card,Standard,1.8,0.25,0.883,146.2,Low,0,0,0,55-64,0,1
CUST00217,43,Male,New York,Clothing,Spring,4,45.99,1,10,Debit Card,Express,3.1,0.34,0.617,183.96,Low,0,0,0,35-44,0,1
CUST00218,49,Female,Florida,Outerwear,Winter,1,143.55,0,0,Buy Now Pay Later,Standard,3.9,0.56,0.0,143.55,Low,0,0,0,45-54,1,0
CUST00219,23,Male,Illinois,Outerwear,Fall,14,154.85,0,0,Credit Card,Express,3.1,0.11,0.0,2167.9,High,0,1,0,18-24,1,0
CUST00220,49,Male,New York,Footwear,Winter,6,46.22,0,0,PayPal,Express,3.2,0.37,0.0,277.32,Mid,0,0,0,45-54,0,0
CUST00221,21,Male,Georgia,Accessories,Fall,6,63.6,0,0,Debit Card,Free Shipping,1.0,0.27,0.15,381.6,Mid,0,0,0,18-24,0,0
CUST00222,28,Female,Virginia,Accessories,Summer,25,131.91,1,30,Credit Card,Standard,4.8,0.02,0.85,3297.75,High,1,0,1,25-34,1,0
CUST00223,34,Female,Tennessee,Clothing,Winter,3,42.72,1,10,Debit Card,Free Shipping,1.0,0.16,0.767,128.16,Low,0,0,0,25-34,0,1
CUST00224,55,Male,Ohio,Clothing,Fall,5,125.17,0,0,Credit Card,Standard,4.3,0.29,0.0,625.85,High,1,0,0,55-64,1,0
CUST00225,41,Female,Virginia,Footwear,Spring,1,40.52,1,15,PayPal,Express,1.0,0.45,0.825,40.52,Low,0,0,0,35-44,0,1
CUST00226,22,Female,Illinois,Accessories,Fall,29,218.51,0,0,Credit Card,Standard,4.9,0.14,0.0,6336.79,High,1,1,1,18-24,1,0
CUST00227,51,Male,North Carolina,Outerwear,Fall,22,181.33,0,0,PayPal,Overnight,5.0,0.38,0.0,3989.26,High,1,1,0,45-54,1,0
CUST00228,23,Female,New York,Clothing,Spring,5,66.32,1,15,Credit Card,Free Shipping,2.1,0.56,0.825,331.59999999999997,Mid,0,0,0,18-24,0,0
CUST00229,39,Female,Florida,Accessories,Summer,6,121.02,0,0,Buy Now Pay Later,Free Shipping,1.1,0.26,0.15,726.12,High,0,0,0,35-44,1,0
CUST00230,28,Female,New York,Footwear,Fall,25,111.66,1,25,Credit Card,Express,5.0,0.11,0.792,2791.5,High,1,0,1,25-34,1,0
CUST00231,33,Male,Florida,Accessories,Summer,4,97.72,0,0,Apple Pay,Express,2.9,0.27,0.15,390.88,Mid,0,0,0,25-34,1,0
CUST00232,50,Female,New York,Outerwear,Summer,4,86.45,1,10,Apple Pay,Free Shipping,2.1,0.27,0.767,345.8,Mid,0,0,0,45-54,1,0
CUST00233,26,Female,Tennessee,Outerwear,Fall,1,81.54,1,20,Buy Now Pay Later,Free Shipping,1.4,0.35,0.883,81.54,Low,0,0,0,25-34,0,1
CUST00234,23,Male,New York,Clothing,Fall,15,151.23,0,0,Debit Card,Free Shipping,4.4,0.14,0.0,2268.45,High,1,1,1,18-24,1,0
CUST00235,33,Male,California,Clothing,Fall,2,55.07,1,10,PayPal,Standard,2.0,0.54,0.767,110.14,Low,0,0,0,25-34,0,1
CUST00236,46,Male,Illinois,Clothing,Fall,2,73.48,1,25,Debit Card,Free Shipping,4.0,0.23,0.792,146.96,Low,1,0,0,45-54,0,1
CUST00237,20,Male,California,Footwear,Winter,22,123.44,1,30,Credit Card,Standard,4.4,0.22,0.85,2715.68,High,1,0,1,18-24,1,0
CUST00238,37,Female,California,Clothing,Fall,21,144.69,0,0,Debit Card,Standard,4.9,0.24,0.0,3038.49,High,1,1,1,35-44,1,0
CUST00239,53,Male,Texas,Footwear,Spring,1,75.68,1,20,Credit Card,Standard,1.5,0.32,0.883,75.68,Low,0,0,0,45-54,0,1
CUST00240,36,Male,Florida,Accessories,Summer,2,105.09,1,15,Buy Now Pay Later,Standard,4.1,0.3,0.675,210.18,Low,1,0,0,35-44,1,1
CUST00241,43,Female,Florida,Footwear,Spring,1,114.9,0,0,Credit Card,Free Shipping,4.1,0.25,0.0,114.9,Low,1,0,0,35-44,1,0
CUST00242,20,Male,Ohio,Footwear,Fall,5,140.96,0,0,Debit Card,Free Shipping,2.1,0.3,0.15,704.8000000000001,High,0,0,0,18-24,1,0
CUST00243,36,Non-binary,Georgia,Accessories,Winter,7,90.13,0,0,PayPal,Free Shipping,1.0,0.44,0.15,630.91,High,0,1,0,35-44,1,0
CUST00244,37,Male,Florida,Accessories,Winter,7,89.13,0,0,Debit Card,Express,1.0,0.27,0.15,623.91,High,0,1,0,35-44,1,0
CUST00245,49,Male,New York,Clothing,Summer,24,98.94,0,0,PayPal,Express,4.8,0.11,0.0,2374.56,High,1,1,1,45-54,1,0
CUST00246,24,Male,New York,Accessories,Fall,3,78.31,1,25,Credit Card,Overnight,2.2,0.29,0.942,234.93,Mid,0,0,0,18-24,0,0
CUST00247,58,Male,Ohio,Accessories,Fall,4,109.58,1,15,Debit Card,Standard,3.8,0.35,0.675,438.32,Mid,0,0,0,55-64,1,0
CUST00248,50,Male,California,Accessories,Fall,18,219.28,0,0,Credit Card,Free Shipping,2.7,0.13,0.15,3947.04,High,0,1,0,45-54,1,0
CUST00249,57,Female,California,Outerwear,Winter,7,100.61,0,0,Buy Now Pay Later,Overnight,3.0,0.25,0.0,704.27,High,0,1,0,55-64,1,0
CUST00250,56,Non-binary,Ohio,Outerwear,Summer,2,124.16,0,0,PayPal,Overnight,4.1,0.27,0.0,248.32,Mid,1,0,0,55-64,1,0
CUST00251,35,Male,Florida,Footwear,Fall,7,41.85,1,25,Buy Now Pay Later,Express,1.0,0.1,0.942,292.95,Mid,0,0,0,35-44,0,0
CUST00252,57,Female,California,Clothing,Spring,19,137.89,0,0,Credit Card,Free Shipping,5.0,0.04,0.0,2619.91,High,1,1,1,55-64,1,0
CUST00253,18,Female,Texas,Footwear,Spring,3,90.27,1,15,Credit Card,Standard,2.2,0.09,0.825,270.81,Mid,0,0,0,18-24,1,0
CUST00254,28,Female,Tennessee,Clothing,Winter,6,17.0,1,15,Credit Card,Standard,4.1,0.3,0.675,102.0,Low,1,0,0,25-34,0,1
CUST00255,45,Male,Virginia,Clothing,Fall,1,62.94,1,5,Credit Card,Free Shipping,2.0,0.13,0.708,62.94,Low,0,0,0,45-54,0,1
CUST00256,42,Male,Colorado,Clothing,Fall,7,39.06,1,15,Credit Card,Express,4.9,0.44,0.675,273.42,Mid,1,0,0,35-44,0,0
CUST00257,40,Male,Florida,Clothing,Winter,15,178.17,0,0,PayPal,Free Shipping,4.2,0.07,0.0,2672.5499999999997,High,1,1,1,35-44,1,0
CUST00258,48,Female,Illinois,Clothing,Winter,3,59.85,1,15,Credit Card,Standard,3.1,0.31,0.675,179.55,Low,0,0,0,45-54,0,1
CUST00259,47,Female,Michigan,Accessories,Spring,2,83.69,0,0,Debit Card,Standard,4.8,0.4,0.0,167.38,Low,1,0,0,45-54,0,0
CUST00260,59,Male,Tennessee,Outerwear,Fall,17,58.43,0,0,Apple Pay,Free Shipping,5.0,0.06,0.0,993.31,High,1,1,1,55-64,0,0
CUST00261,52,Male,Texas,Clothing,Fall,17,197.34,0,0,PayPal,Express,3.1,0.18,0.0,3354.78,High,0,1,0,45-54,1,0
CUST00262,24,Female,North Carolina,Outerwear,Fall,11,135.63,0,0,Debit Card,Express,5.0,0.15,0.0,1491.9299999999998,High,1,1,1,18-24,1,0
CUST00263,33,Female,Texas,Clothing,Spring,2,130.43,0,0,Debit Card,Standard,4.9,0.07,0.0,260.86,Mid,1,0,0,25-34,1,0
CUST00264,43,Non-binary,Texas,Clothing,Fall,1,85.55,1,25,Debit Card,Standard,3.2,0.42,0.792,85.55,Low,0,0,0,35-44,1,1
CUST00265,19,Female,Colorado,Accessories,Summer,3,77.91,1,5,Credit Card,Overnight,1.0,0.18,0.708,233.73,Mid,0,0,0,18-24,0,0
CUST00266,18,Male,Florida,Footwear,Summer,5,136.31,0,0,PayPal,Standard,1.3,0.3,0.15,681.55,High,0,0,0,18-24,1,0
CUST00267,29,Female,Tennessee,Clothing,Fall,2,78.61,1,10,Debit Card,Free Shipping,1.6,0.32,0.767,157.22,Low,0,0,0,25-34,0,1
CUST00268,22,Female,California,Clothing,Spring,6,79.62,1,15,Apple Pay,Free Shipping,1.0,0.49,0.825,477.72,Mid,0,0,0,18-24,0,0
CUST00269,54,Male,Illinois,Accessories,Summer,29,150.61,1,30,PayPal,Standard,4.1,0.09,0.85,4367.6900000000005,High,1,0,1,45-54,1,0
CUST00270,49,Female,Massachusetts,Clothing,Summer,4,68.32,1,30,PayPal,Overnight,3.9,0.24,0.85,273.28,Mid,0,0,0,45-54,0,0
CUST00271,26,Female,Massachusetts,Footwear,Winter,27,152.91,0,0,Debit Card,Express,2.9,0.02,0.15,4128.57,High,0,1,0,25-34,1,0
CUST00272,58,Male,Texas,Accessories,Winter,4,109.55,1,5,Credit Card,Standard,4.9,0.33,0.558,438.2,Mid,1,0,0,55-64,1,0
CUST00273,52,Female,New York,Clothing,Winter,1,57.84,1,25,PayPal,Standard,1.8,0.17,0.942,57.84,Low,0,0,0,45-54,0,1
CUST00274,36,Female,Washington,Outerwear,Summer,4,44.64,1,25,Debit Card,Express,2.1,0.12,0.942,178.56,Low,0,0,0,35-44,0,1
CUST00275,33,Female,Texas,Clothing,Spring,3,84.43,1,15,Credit Card,Overnight,2.0,0.53,0.825,253.29000000000002,Mid,0,0,0,25-34,0,0
CUST00276,20,Male,Tennessee,Footwear,Fall,5,105.34,1,5,Credit Card,Express,5.0,0.12,0.558,526.7,High,1,0,1,18-24,1,0
CUST00277,37,Male,Massachusetts,Footwear,Winter,7,58.55,1,20,Credit Card,Express,2.0,0.17,0.883,409.84999999999997,Mid,0,0,0,35-44,0,0
CUST00278,41,Female,Texas,Outerwear,Summer,4,55.59,0,0,PayPal,Free Shipping,4.9,0.05,0.0,222.36,Mid,1,0,0,35-44,0,0
CUST00279,50,Male,California,Accessories,Spring,4,52.93,1,25,Credit Card,Free Shipping,5.0,0.53,0.792,211.72,Low,1,0,0,45-54,0,1
CUST00280,41,Female,California,Footwear,Spring,7,119.48,1,15,Debit Card,Express,2.6,0.22,0.825,836.36,High,0,0,0,35-44,1,0
CUST00281,28,Female,Massachusetts,Clothing,Summer,6,50.92,0,0,Debit Card,Free Shipping,2.5,0.15,0.15,305.52,Mid,0,0,0,25-34,0,0
CUST00282,25,Male,Texas,Footwear,Summer,6,44.98,1,10,Debit Card,Standard,3.7,0.13,0.617,269.88,Mid,0,0,0,25-34,0,0
CUST00283,53,Female,Florida,Accessories,Summer,9,246.03,1,15,Apple Pay,Free Shipping,4.9,0.07,0.675,2214.27,High,1,0,1,45-54,1,0
CUST00284,55,Female,Florida,Accessories,Summer,7,63.61,1,20,Apple Pay,Express,1.1,0.2,0.883,445.27,Mid,0,0,0,55-64,0,0
CUST00285,57,Male,Washington,Outerwear,Winter,7,42.2,0,0,Debit Card,Free Shipping,1.5,0.11,0.15,295.40000000000003,Mid,0,1,0,55-64,0,0
CUST00286,37,Female,California,Clothing,Spring,3,35.52,0,0,Credit Card,Express,5.0,0.19,0.0,106.56,Low,1,0,0,35-44,0,0
CUST00287,52,Female,Texas,Outerwear,Winter,4,105.09,0,0,Debit Card,Standard,1.0,0.22,0.15,420.36,Mid,0,0,0,45-54,1,0
CUST00288,42,Female,Tennessee,Outerwear,Summer,3,96.73,0,0,PayPal,Express,3.0,0.17,0.0,290.19,Mid,0,0,0,35-44,1,0
CUST00289,52,Female,Massachusetts,Accessories,Fall,2,105.37,0,0,Debit Card,Standard,4.6,0.45,0.0,210.74,Low,1,0,0,45-54,1,0
CUST00290,42,Male,Ohio,Accessories,Winter,1,46.62,1,15,PayPal,Overnight,1.5,0.41,0.825,46.62,Low,0,0,0,35-44,0,1
CUST00291,46,Female,California,Clothing,Summer,6,39.09,1,10,Credit Card,Express,3.0,0.47,0.617,234.54000000000002,Mid,0,0,0,45-54,0,0
CUST00292,35,Female,New York,Outerwear,Spring,7,93.48,1,10,PayPal,Free Shipping,3.8,0.33,0.617,654.36,High,0,0,0,35-44,1,0
CUST00293,63,Female,Arizona,Clothing,Winter,1,45.98,1,5,Credit Card,Overnight,2.0,0.2,0.708,45.98,Low,0,0,0,55-64,0,1
CUST00294,35,Female,Texas,Accessories,Summer,1,79.23,0,0,PayPal,Overnight,2.3,0.27,0.15,79.23,Low,0,0,0,35-44,0,0
CUST00295,19,Male,Massachusetts,Footwear,Winter,3,54.02,0,0,Credit Card,Standard,1.0,0.23,0.15,162.06,Low,0,0,0,18-24,0,0
CUST00296,52,Female,Arizona,Outerwear,Spring,7,99.88,1,30,PayPal,Free Shipping,2.7,0.46,1.0,699.16,High,0,0,0,45-54,1,0
CUST00297,33,Male,California,Footwear,Summer,6,93.83,1,20,Credit Card,Free Shipping,1.0,0.23,0.883,562.98,High,0,0,0,25-34,1,0
CUST00298,58,Male,Massachusetts,Footwear,Winter,6,150.64,1,15,Debit Card,Free Shipping,3.0,0.33,0.675,903.8399999999999,High,0,0,0,55-64,1,0
CUST00299,53,Male,Tennessee,Clothing,Winter,4,85.88,1,20,PayPal,Standard,3.1,0.52,0.733,343.52,Mid,0,0,0,45-54,1,0
CUST00300,50,Non-binary,California,Clothing,Spring,4,95.96,0,0,Credit Card,Express,2.3,0.2,0.15,383.84,Mid,0,0,0,45-54,1,0
CUST00301,21,Female,Illinois,Clothing,Fall,3,92.47,1,15,PayPal,Standard,4.2,0.57,0.675,277.40999999999997,Mid,1,0,0,18-24,1,0
CUST00302,50,Female,New York,Outerwear,Spring,16,135.95,1,5,PayPal,Express,3.7,0.14,0.558,2175.2,High,0,0,0,45-54,1,0
CUST00303,31,Female,Florida,Footwear,Spring,2,22.6,0,0,Debit Card,Standard,4.8,0.28,0.0,45.2,Low,1,0,0,25-34,0,0
CUST00304,38,Female,Texas,Footwear,Spring,5,104.41,1,5,Debit Card,Express,2.8,0.23,0.708,522.05,High,0,0,0,35-44,1,0
CUST00305,37,Female,Washington,Footwear,Spring,5,64.67,0,0,Debit Card,Express,2.2,0.18,0.15,323.35,Mid,0,0,0,35-44,0,0
CUST00306,25,Female,Tennessee,Accessories,Summer,1,76.48,1,10,Debit Card,Standard,3.1,0.26,0.617,76.48,Low,0,0,0,25-34,0,1
CUST00307,24,Male,Illinois,Clothing,Summer,4,23.79,1,15,Debit Card,Express,5.0,0.68,0.675,95.16,Low,1,0,0,18-24,0,1
CUST00308,20,Male,California,Clothing,Fall,6,53.48,1,20,PayPal,Free Shipping,2.1,0.26,0.883,320.88,Mid,0,0,0,18-24,0,0
CUST00309,34,Female,Arizona,Clothing,Fall,7,68.74,1,5,Debit Card,Standard,2.9,0.14,0.708,481.17999999999995,Mid,0,0,0,25-34,0,0
CUST00310,50,Female,New York,Footwear,Fall,1,105.63,1,10,Credit Card,Free Shipping,4.0,0.06,0.617,105.63,Low,1,0,0,45-54,1,1
CUST00311,29,Male,Virginia,Clothing,Summer,7,76.21,1,15,Credit Card,Standard,3.7,0.03,0.675,533.4699999999999,High,0,0,0,25-34,0,0
CUST00312,39,Male,Florida,Footwear,Spring,6,29.36,1,20,Credit Card,Standard,5.0,0.35,0.733,176.16,Low,1,0,0,35-44,0,1
CUST00313,39,Female,Texas,Footwear,Fall,4,53.42,1,20,Credit Card,Standard,3.9,0.08,0.733,213.68,Low,0,0,0,35-44,0,1
CUST00314,63,Male,Texas,Accessories,Summer,4,123.82,0,0,PayPal,Free Shipping,3.2,0.24,0.0,495.28,High,0,0,0,55-64,1,0
CUST00315,47,Female,Georgia,Clothing,Summer,2,65.74,1,5,PayPal,Express,5.0,0.13,0.558,131.48,Low,1,0,0,45-54,0,1
CUST00316,55,Non-binary,Texas,Clothing,Fall,9,87.11,1,5,Credit Card,Free Shipping,4.4,0.04,0.558,783.99,High,1,0,1,55-64,1,0
CUST00317,55,Male,Georgia,Clothing,Summer,7,65.86,0,0,Buy Now Pay Later,Express,5.0,0.4,0.0,461.02,Mid,1,1,0,55-64,0,0
CUST00318,62,Male,Texas,Footwear,Spring,3,96.72,0,0,Debit Card,Standard,4.1,0.33,0.0,290.15999999999997,Mid,1,0,0,55-64,1,0
CUST00319,25,Female,New York,Clothing,Fall,3,74.0,1,15,Apple Pay,Overnight,2.0,0.2,0.825,222.0,Mid,0,0,0,25-34,0,0
CUST00320,44,Female,Florida,Footwear,Winter,8,217.28,0,0,PayPal,Standard,3.9,0.24,0.0,1738.24,High,0,1,0,35-44,1,0
CUST00321,44,Female,Tennessee,Footwear,Winter,3,27.36,1,30,PayPal,Free Shipping,2.9,0.36,1.0,82.08,Low,0,0,0,35-44,0,1
CUST00322,51,Non-binary,Tennessee,Clothing,Summer,5,27.1,1,5,Credit Card,Standard,5.0,0.28,0.558,135.5,Low,1,0,0,45-54,0,1
CUST00323,38,Male,Texas,Footwear,Spring,6,93.52,0,0,Credit Card,Standard,3.7,0.31,0.0,561.12,High,0,0,0,35-44,1,0
CUST00324,47,Female,New York,Footwear,Summer,1,69.04,1,20,Credit Card,Free Shipping,5.0,0.19,0.733,69.04,Low,1,0,0,45-54,0,1
CUST00325,50,Female,California,Footwear,Spring,7,63.03,1,5,PayPal,Free Shipping,2.7,0.08,0.708,441.21000000000004,Mid,0,0,0,45-54,0,0
CUST00326,45,Female,Illinois,Clothing,Winter,5,46.23,1,15,Credit Card,Standard,3.1,0.21,0.675,231.14999999999998,Mid,0,0,0,45-54,0,0
CUST00327,64,Male,Florida,Clothing,Spring,4,105.48,1,20,PayPal,Free Shipping,3.9,0.42,0.733,421.92,Mid,0,0,0,55-64,1,0
CUST00328,50,Female,Massachusetts,Clothing,Winter,2,119.67,0,0,Credit Card,Standard,3.1,0.15,0.0,239.34,Mid,0,0,0,45-54,1,0
CUST00329,22,Female,Tennessee,Clothing,Winter,7,100.0,1,10,Apple Pay,Free Shipping,3.9,0.18,0.617,700.0,High,0,0,0,18-24,1,0
CUST00330,36,Male,New York,Footwear,Fall,2,127.28,1,10,Credit Card,Overnight,4.9,0.23,0.617,254.56,Mid,1,0,0,35-44,1,0
CUST00331,21,Male,Illinois,Footwear,Spring,4,41.89,1,10,Credit Card,Standard,5.0,0.36,0.617,167.56,Low,1,0,0,18-24,0,1
CUST00332,52,Female,Massachusetts,Outerwear,Fall,6,94.65,0,0,Credit Card,Standard,1.0,0.2,0.15,567.9000000000001,High,0,0,0,45-54,1,0
CUST00333,34,Male,Ohio,Clothing,Summer,7,32.73,1,10,Debit Card,Standard,4.3,0.13,0.617,229.10999999999999,Mid,1,0,0,25-34,0,0
CUST00334,61,Male,California,Clothing,Winter,1,63.82,1,10,Credit Card,Standard,1.9,0.51,0.767,63.82,Low,0,0,0,55-64,0,1
CUST00335,45,Male,New York,Footwear,Summer,2,63.03,1,15,PayPal,Standard,3.9,0.23,0.675,126.06,Low,0,0,0,45-54,0,1
CUST00336,47,Female,Florida,Clothing,Summer,7,42.85,1,30,Credit Card,Express,5.0,0.42,0.85,299.95,Mid,1,0,0,45-54,0,0
CUST00337,46,Female,Texas,Clothing,Fall,4,62.7,1,25,Debit Card,Free Shipping,4.9,0.27,0.792,250.8,Mid,1,0,0,45-54,0,0
CUST00338,63,Female,Texas,Accessories,Spring,11,190.2,0,0,Apple Pay,Standard,3.9,0.04,0.0,2092.2,High,0,1,0,55-64,1,0
CUST00339,23,Male,California,Clothing,Fall,5,94.15,0,0,Credit Card,Express,1.1,0.33,0.15,470.75,Mid,0,0,0,18-24,1,0
CUST00340,52,Female,Arizona,Footwear,Summer,6,119.3,0,0,Buy Now Pay Later,Express,2.0,0.2,0.15,715.8,High,0,0,0,45-54,1,0
CUST00341,58,Female,Texas,Clothing,Fall,2,88.61,0,0,Buy Now Pay Later,Free Shipping,1.0,0.3,0.15,177.22,Low,0,0,0,55-64,1,0
CUST00342,54,Female,California,Footwear,Spring,6,26.38,0,0,Credit Card,Express,3.9,0.45,0.0,158.28,Low,0,0,0,45-54,0,0
CUST00343,41,Female,Texas,Footwear,Summer,6,50.34,1,20,Credit Card,Express,4.3,0.15,0.733,302.04,Mid,1,0,0,35-44,0,0
CUST00344,46,Male,Ohio,Clothing,Fall,5,62.96,1,5,Debit Card,Express,5.0,0.26,0.558,314.8,Mid,1,0,0,45-54,0,0
CUST00345,63,Female,Virginia,Outerwear,Fall,25,107.5,1,15,PayPal,Standard,3.9,0.01,0.675,2687.5,High,0,0,0,55-64,1,0
CUST00346,48,Male,Florida,Accessories,Spring,6,95.54,1,10,Debit Card,Standard,1.9,0.44,0.767,573.24,High,0,0,0,45-54,1,0
CUST00347,52,Female,Florida,Outerwear,Summer,5,103.64,1,10,PayPal,Express,3.1,0.23,0.617,518.2,High,0,0,0,45-54,1,0
